Item_Name,Stock_A_Count,Stock_B_Count,Stock_C_Count,Sales_A_Count,Sales_B_Count,Sales_C_Count,Stock_Turnover,Category,Suggested_Action
KH-1239,154,80,75,158,68,83,574.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,251.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,528.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,819.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,648.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,628.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,386.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,270.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,295.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,512.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,757.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,973.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,423.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,545.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,358.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,511.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,570.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,881.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,228.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,550.3627090983272,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,352.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,233.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,601.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,847.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,906.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,811.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,388.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,179.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,272.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,550.3627090983272,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,96.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,496.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,615.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,300.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,409.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,321.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,239.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,652.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,505.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,196.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,651.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,494.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,763.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,303.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,817.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,469.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,459.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,258.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,995.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,146.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,593.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,385.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,388.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,722.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,120.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,392.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,554.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,326.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,335.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,421.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,141.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,443.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,112.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,279.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,574.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,156.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,126.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,107.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,100.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,138.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,265.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,268.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,439.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,611.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,326.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,195.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,189.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,510.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,646.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,174.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,219.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,576.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,199.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,516.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,692.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,138.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,93.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,550.3627090983272,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,80.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,933.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,573.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,132.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,303.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,66.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,902.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,99.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,634.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,82.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,78.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,168.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,118.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,298.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,61.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,147.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,928.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,249.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,99.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,503.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,105.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,888.0,Frequent-A,Review Strategy
KH-1239,154,80,75,158,68,83,727.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,592.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,50.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,60.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,66.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,725.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,560.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,152.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,136.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,53.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,631.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,758.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,336.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,314.0,Frequent-C,Review Strategy
KH-1239,154,80,75,158,68,83,189.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,84.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,204.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,51.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,287.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,96.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,61.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,66.0,Understock,Urgent Restock Needed
KH-1239,154,80,75,158,68,83,538.1876222093741,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,972.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,925.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,841.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,804.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,747.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,645.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,740.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,714.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,921.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,717.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,620.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,837.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,844.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,814.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,779.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,976.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,992.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,786.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,993.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,932.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,864.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,959.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,828.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,817.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,928.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,980.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,798.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,918.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,686.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,935.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,900.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,761.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,656.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,664.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,789.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,840.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,815.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,330.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,557.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,944.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,960.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,626.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,667.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,336.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,745.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,634.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,992.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,1467.375,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,714.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,714.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,808.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,374.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,642.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,712.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,833.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,534.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,699.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,867.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,338.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,886.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,842.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,586.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,514.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,789.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,734.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,979.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,843.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,964.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,452.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,795.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,540.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,695.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,924.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,681.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,624.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,754.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,471.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,720.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,896.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,864.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,968.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,932.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,808.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,901.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,684.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,645.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,629.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,916.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,450.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,727.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,479.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,657.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,666.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,483.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,808.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,650.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,466.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,630.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,377.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,505.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,536.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,931.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,391.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,397.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,627.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,865.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,759.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,335.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,463.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,622.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,599.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,498.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,686.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,332.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,466.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,550.3627090983272,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,816.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,403.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,586.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,959.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,486.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,337.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,392.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,702.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,469.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,294.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,720.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,801.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,725.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,859.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,345.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,617.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,269.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,457.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,654.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,775.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,993.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,457.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,276.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,185.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,313.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,605.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,376.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,816.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,216.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,304.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,263.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,748.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,207.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,837.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,288.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,430.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,574.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,403.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,756.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,648.0,Frequent-C,Review Strategy
Economy Kadi,118,84,63,129,66,70,231.0,Understock,Urgent Restock Needed
Economy Kadi,118,84,63,129,66,70,891.0,Frequent-A,Review Strategy
Economy Kadi,118,84,63,129,66,70,764.0,Frequent-C,Review Strategy
