Finance_ID,Stock_ID,Item_Name,Category,Date,Revenue,Cost,Profit,Tax,Net_Profit
13699,4699,Brass Khutti,Others,2024-10-08,16719.97,8116.53,8603.44,1720.69,6882.75
12317,3317,Traditional Handle,Kadi,2024-10-08,23557.68,8700.42,14857.26,2971.45,11885.81
13806,4806,Khutti,Handles,2024-10-08,30076.73,17446.77,12629.95,2525.99,10103.96
11410,2410,Main Door Handle,Handles,2024-10-08,32160.78,14362.45,17798.32,3559.66,14238.66
11681,2681,Designer Knob,Accessories,2024-10-08,20351.81,9157.25,11194.56,2238.91,8955.65
14702,5702,Tower Bolt Premium,Knob,2024-10-08,25898.43,13097.39,12801.04,2560.21,10240.83
13119,4119,Main Door Handle,Accessories,2024-10-08,21243.43,10202.28,11041.15,2208.23,8832.92
11332,2332,Khutti,Kadi,2024-10-08,17164.54,9154.48,8010.07,1602.01,6408.05
11330,2330,Traditional Handle,Kadi,2024-10-08,8652.13,3964.8,4687.33,937.47,3749.87
10408,1408,Traditional Handle,Others,2024-10-08,17182.46,9804.08,7378.38,1475.68,5902.7
11177,2177,Main Door Handle,Handles,2024-10-08,14248.54,6732.18,7516.35,1503.27,6013.08
10385,1385,Ultra Modern Handle,Kadi,2024-10-08,14490.26,6109.88,8380.38,1676.08,6704.31
13449,4449,Brass Khutti,Accessories,2024-10-08,35561.81,16539.52,19022.29,3804.46,15217.83
14500,5500,Brass Khutti,Accessories,2024-10-08,20204.82,7424.39,12780.42,2556.08,10224.34
13417,4417,Main Door Handle,Kadi,2024-10-08,32985.83,13727.02,19258.81,3851.76,15407.05
14233,5233,Brass Khutti,Kadi,2024-10-08,28880.69,10761.39,18119.3,3623.86,14495.44
12624,3624,Tower Bolt Premium,Others,2024-10-08,16266.2,7368.56,8897.63,1779.53,7118.11
11043,2043,Gold Plated Handle,Knob,2024-10-08,21495.65,11064.97,10430.68,2086.14,8344.55
11797,2797,Ultra Modern Handle,Others,2024-10-08,34494.32,14423.98,20070.34,4014.07,16056.27
12139,3139,Brass Khutti,Handles,2024-10-08,15264.31,6658.64,8605.68,1721.14,6884.54
12528,3528,Key Stand,Knob,2024-10-08,5091.26,2765.36,2325.9,465.18,1860.72
14483,5483,Economy Kadi,Kadi,2024-10-08,12459.8,6051.35,6408.44,1281.69,5126.76
14811,5811,KH-1239,Handles,2024-10-08,6306.15,3048.4,3257.76,651.55,2606.21
12170,3170,Antique Handle,Handles,2024-10-08,30731.44,15332.6,15398.84,3079.77,12319.07
11548,2548,Traditional Handle,Handles,2024-10-08,35758.03,15661.17,20096.86,4019.37,16077.49
11276,2276,Stainless Steel Knob,Handles,2024-10-08,17089.71,7693.69,9396.01,1879.2,7516.81
11810,2810,Economy Kadi,Accessories,2024-10-09,30484.02,14251.65,16232.38,3246.48,12985.9
11253,2253,Gold Plated Handle,Handles,2024-10-09,16363.76,7494.26,8869.5,1773.9,7095.6
14470,5470,Key Stand,Others,2024-10-09,16758.57,9256.92,7501.66,1500.33,6001.33
10675,1675,Decorative Kadi,Kadi,2024-10-09,11093.82,5237.59,5856.23,1171.25,4684.99
12972,3972,Main Door Handle,Others,2024-10-09,21258.68,10945.16,10313.51,2062.7,8250.81
10148,1148,KH-1239,Accessories,2024-10-09,29997.29,13577.49,16419.79,3283.96,13135.84
12979,3979,Designer Knob,Handles,2024-10-09,38279.46,22398.56,15880.89,3176.18,12704.72
13849,4849,KH-1239,Kadi,2024-10-09,32539.44,15394.15,17145.29,3429.06,13716.23
14559,5559,Stainless Steel Knob,Knob,2024-10-09,22074.87,12225.79,9849.08,1969.82,7879.26
11515,2515,Kadi Deluxe,Others,2024-10-09,22384.71,11055.28,11329.43,2265.89,9063.55
13866,4866,Antique Handle,Accessories,2024-10-09,22308.51,8112.2,14196.31,2839.26,11357.05
12955,3955,Decorative Kadi,Others,2024-10-09,26464.56,13074.62,13389.95,2677.99,10711.96
10108,1108,KH-1239,Knob,2024-10-09,36705.67,21551.56,15154.12,3030.82,12123.29
14468,5468,Tower Bolt,Others,2024-10-09,20201.86,9887.45,10314.41,2062.88,8251.53
12823,3823,KH-1239,Handles,2024-10-09,5546.26,2258.42,3287.84,657.57,2630.27
14968,5968,Antique Handle,Knob,2024-10-09,11103.59,5218.49,5885.1,1177.02,4708.08
11587,2587,Khutti,Kadi,2024-10-09,24474.67,9408.89,15065.78,3013.16,12052.62
10073,1073,KH-1239,Knob,2024-10-09,15287.3,7153.97,8133.32,1626.66,6506.66
13976,4976,Ultra Modern Handle,Accessories,2024-10-09,44043.4,15605.29,28438.11,5687.62,22750.49
14665,5665,Designer Knob,Kadi,2024-10-09,17765.87,6652.15,11113.71,2222.74,8890.97
12345,3345,Antique Handle,Others,2024-10-09,16761.27,8713.31,8047.96,1609.59,6438.37
14263,5263,Gold Plated Handle,Handles,2024-10-09,10709.24,5344.7,5364.54,1072.91,4291.63
14886,5886,Tower Bolt Premium,Accessories,2024-10-09,17379.79,7088.26,10291.54,2058.31,8233.23
11172,2172,Main Door Handle,Others,2024-10-09,33739.97,14148.51,19591.46,3918.29,15673.17
14991,5991,Tower Bolt Premium,Kadi,2024-10-09,35198.0,12900.11,22297.89,4459.58,17838.31
10452,1452,Kadi Deluxe,Kadi,2024-10-09,21628.24,10651.46,10976.79,2195.36,8781.43
12911,3911,Sofa Leg,Others,2024-10-09,25204.8,10377.31,14827.49,2965.5,11861.99
14373,5373,Tower Bolt Premium,Handles,2024-10-09,35741.89,17347.22,18394.67,3678.93,14715.74
11538,2538,Traditional Handle,Others,2024-10-09,29264.6,12241.34,17023.26,3404.65,13618.61
11387,2387,Decorative Kadi,Knob,2024-10-09,21331.73,12583.68,8748.05,1749.61,6998.44
12606,3606,Profile Handle,Kadi,2024-10-09,26906.03,14046.94,12859.09,2571.82,10287.27
12917,3917,Tower Bolt Premium,Knob,2024-10-09,7673.73,4254.21,3419.52,683.9,2735.61
12185,3185,Antique Handle,Handles,2024-10-09,13473.46,7206.39,6267.07,1253.41,5013.66
14434,5434,KH-1239,Kadi,2024-10-09,13164.31,5777.06,7387.25,1477.45,5909.8
14787,5787,Traditional Handle,Handles,2024-10-09,16790.87,7989.81,8801.06,1760.21,7040.85
12483,3483,Traditional Handle,Others,2024-10-09,37469.92,16654.98,20814.95,4162.99,16651.96
12109,3109,Tower Bolt Premium,Knob,2024-10-09,11624.9,4963.26,6661.64,1332.33,5329.31
10639,1639,Sofa Leg,Others,2024-10-09,25128.02,12486.56,12641.47,2528.29,10113.17
13183,4183,Designer Knob,Handles,2024-10-09,25722.25,10842.17,14880.08,2976.02,11904.07
10287,1287,Decorative Kadi,Kadi,2024-10-09,27524.41,37705.09,-10180.68,0.0,-10180.68
13177,4177,Ultra Modern Handle,Handles,2024-10-09,25168.87,13127.44,12041.43,2408.29,9633.14
14539,5539,Sofa Leg,Others,2024-10-09,12622.69,6234.98,6387.7,1277.54,5110.16
11010,2010,Tower Bolt,Knob,2024-10-09,37734.46,22251.8,15482.65,3096.53,12386.12
10067,1067,Decorative Kadi,Accessories,2024-10-09,33198.59,14528.64,18669.95,3733.99,14935.96
12370,3370,Stainless Steel Knob,Accessories,2024-10-09,9590.52,11508.63,6050.73,1210.15,4840.59
10752,1752,Sofa Leg,Handles,2024-10-10,16230.85,9681.25,6549.6,1309.92,5239.68
14775,5775,Cross Knob,Knob,2024-10-10,39316.07,18042.09,21273.98,4254.8,17019.19
12198,3198,Traditional Handle,Kadi,2024-10-10,30422.5,13648.33,16774.17,3354.83,13419.33
11696,2696,Antique Handle,Others,2024-10-10,11768.25,5867.69,5900.56,1180.11,4720.45
10879,1879,Cross Knob,Others,2024-10-10,31882.59,17166.07,14716.52,2943.3,11773.22
11825,2825,Kadi Deluxe,Others,2024-10-10,37612.4,21527.72,16084.68,3216.94,12867.75
12228,3228,Main Door Handle,Handles,2024-10-10,18355.16,8651.05,9704.1,1940.82,7763.28
10687,1687,Kadi Deluxe,Kadi,2024-10-10,13835.49,6358.4,7477.09,1495.42,5981.67
11549,2549,Key Stand,Accessories,2024-10-10,34638.66,15710.75,18927.91,3785.58,15142.33
12326,3326,Key Stand,Others,2024-10-10,23795.32,14104.81,9690.5,1938.1,7752.4
11859,2859,Stainless Steel Knob,Knob,2024-10-10,14944.76,7366.49,7578.26,1515.65,6062.61
11165,2165,Tower Bolt Premium,Accessories,2024-10-10,10473.49,3552.31,6921.18,1384.24,5536.94
14252,5252,Brass Khutti,Accessories,2024-10-10,9206.1,4523.04,4683.06,936.61,3746.45
11631,2631,KH-1239,Accessories,2024-10-10,14910.77,5225.76,9685.01,1937.0,7748.01
13414,4414,Key Stand,Kadi,2024-10-10,38435.02,18791.07,19643.95,3928.79,15715.16
11711,2711,Kadi Deluxe,Handles,2024-10-10,19619.58,10500.81,9118.77,1823.75,7295.01
14651,5651,Ultra Modern Handle,Handles,2024-10-10,29696.12,16950.23,12745.9,2549.18,10196.72
11957,2957,Gold Plated Handle,Handles,2024-10-10,14642.78,7573.26,7069.52,1413.9,5655.61
10794,1794,Tower Bolt,Knob,2024-10-10,29471.21,17410.23,12060.98,2412.2,9648.78
12378,3378,Brass Khutti,Others,2024-10-10,37922.59,15350.35,22572.24,4514.45,18057.79
14927,5927,Brass Khutti,Accessories,2024-10-10,33589.97,15819.9,17770.07,3554.01,14216.06
12442,3442,Traditional Handle,Knob,2024-10-10,18142.78,,,0.0,
11998,2998,Ultra Modern Handle,Knob,2024-10-10,38590.19,17125.6,21464.59,4292.92,17171.67
11527,2527,Tower Bolt,Kadi,2024-10-10,33404.15,12998.33,20405.81,4081.16,16324.65
14111,5111,Brass Khutti,Knob,2024-10-10,6345.01,3096.96,3248.05,649.61,2598.44
14083,5083,Khutti,Others,2024-10-10,7298.83,3001.56,4297.27,859.45,3437.81
12710,3710,Khutti,Knob,2024-10-10,17182.66,7528.69,9653.97,1930.79,7723.18
12601,3601,Tower Bolt,Knob,2024-10-10,30532.85,16883.82,13649.03,2729.81,10919.22
12562,3562,Traditional Handle,Kadi,2024-10-10,26340.34,10258.03,16082.31,3216.46,12865.85
11489,2489,Cross Knob,Knob,2024-10-10,27912.12,13131.43,14780.69,2956.14,11824.55
12817,3817,Key Stand,Others,2024-10-10,30317.55,12285.08,18032.48,3606.5,14425.98
10807,1807,Key Stand,Accessories,2024-10-10,28108.75,10380.05,17728.7,3545.74,14182.96
10819,1819,Antique Handle,Handles,2024-10-10,33483.91,16858.36,16625.55,3325.11,13300.44
14211,5211,Tower Bolt,Handles,2024-10-11,27059.94,14830.54,12229.4,2445.88,9783.52
12808,3808,Stainless Steel Knob,Knob,2024-10-11,22474.3,9995.59,12478.71,2495.74,9982.97
11890,2890,KH-1239,Accessories,2024-10-11,15159.22,5454.04,9705.18,1941.04,7764.15
11963,2963,Gold Plated Handle,Knob,2024-10-11,31047.76,13184.41,17863.35,3572.67,14290.68
14926,5926,Sofa Leg,Knob,2024-10-11,20694.57,12376.83,8317.74,1663.55,6654.19
13884,4884,Economy Kadi,Handles,2024-10-11,26340.6,15088.17,11252.42,2250.48,9001.94
14799,5799,Key Stand,Accessories,2024-10-11,23006.37,11027.74,11978.64,2395.73,9582.91
11419,2419,Tower Bolt Premium,Accessories,2024-10-11,18577.6,7376.73,11200.88,2240.18,8960.7
10841,1841,Decorative Kadi,Others,2024-10-11,36044.55,18394.16,17650.38,3530.08,14120.31
13773,4773,Designer Knob,Handles,2024-10-11,,20225.97,,0.0,
10252,1252,Traditional Handle,Handles,2024-10-11,30706.39,17619.16,13087.24,2617.45,10469.79
10934,1934,Kadi Deluxe,Handles,2024-10-11,5639.38,3350.4,2288.98,457.8,1831.18
10081,1081,Brass Khutti,Kadi,2024-10-11,38984.2,14299.27,24684.93,4936.99,19747.94
13403,4403,Profile Handle,Handles,2024-10-11,35879.43,14537.82,21341.62,4268.32,17073.3
13405,4405,Stainless Steel Knob,Others,2024-10-11,8345.78,4925.75,3420.03,684.01,2736.02
12049,3049,Main Door Handle,Knob,2024-10-11,9929.18,4615.32,5313.86,1062.77,4251.08
11695,2695,Khutti,Kadi,2024-10-11,18867.71,8174.02,10693.69,2138.74,8554.95
12924,3924,Gold Plated Handle,Handles,2024-10-11,18150.45,8231.03,9919.42,1983.88,7935.54
13937,4937,Gold Plated Handle,Others,2024-10-11,28066.19,14532.89,13533.31,2706.66,10826.65
10755,1755,Gold Plated Handle,Handles,2024-10-11,31561.93,16462.2,15099.73,3019.95,12079.79
14942,5942,Gold Plated Handle,Kadi,2024-10-11,26972.41,11682.04,15290.38,3058.08,12232.3
12838,3838,Sofa Leg,Kadi,2024-10-11,6958.46,3055.81,3902.64,780.53,3122.11
11910,2910,Cross Knob,Knob,2024-10-11,8874.7,4512.68,4362.02,872.4,3489.61
10509,1509,Economy Kadi,Kadi,2024-10-11,25882.45,9380.37,16502.08,3300.42,13201.67
12548,3548,Sofa Leg,Kadi,2024-10-11,29527.28,12095.53,17431.75,3486.35,13945.4
10355,1355,Key Stand,Kadi,2024-10-11,11603.53,6058.83,5544.7,1108.94,4435.76
13940,4940,Brass Khutti,Accessories,2024-10-11,46309.59,20126.44,26183.15,5236.63,20946.52
13957,4957,Main Door Handle,Handles,2024-10-11,39100.06,17946.39,21153.67,4230.73,16922.94
10778,1778,Key Stand,Knob,2024-10-11,18944.27,10220.01,8724.26,1744.85,6979.41
14107,5107,Antique Handle,Others,2024-10-12,22904.47,12334.6,10569.87,2113.97,8455.89
13942,4942,Decorative Kadi,Kadi,2024-10-12,26897.46,12453.75,14443.71,2888.74,11554.96
10265,1265,Traditional Handle,Handles,2024-10-12,16153.63,8605.73,7547.9,1509.58,6038.32
10087,1087,Stainless Steel Knob,Kadi,2024-10-12,37312.31,20034.57,17277.74,3455.55,13822.19
14246,5246,Khutti,Others,2024-10-12,24414.21,10745.54,13668.67,2733.73,10934.93
11295,2295,Tower Bolt,Knob,2024-10-12,34250.98,20134.14,14116.84,2823.37,11293.47
13259,4259,Sofa Leg,Others,2024-10-12,20223.09,9421.75,10801.34,2160.27,8641.07
11892,2892,Kadi Deluxe,Handles,2024-10-12,24586.53,10204.36,14382.17,2876.43,11505.74
11277,2277,Tower Bolt,Knob,2024-10-12,31352.55,13526.02,17826.54,3565.31,14261.23
11668,2668,Decorative Kadi,Kadi,2024-10-12,13767.97,6148.04,7619.93,1523.99,6095.95
12418,3418,Tower Bolt,Others,2024-10-12,38171.14,18550.35,19620.79,3924.16,15696.63
12918,3918,Sofa Leg,Handles,2024-10-12,8353.19,3553.04,4800.15,960.03,3840.12
10208,1208,Brass Khutti,Others,2024-10-12,32046.05,14455.99,17590.06,3518.01,14072.04
10861,1861,Traditional Handle,Accessories,2024-10-12,25660.72,9435.57,16225.15,3245.03,12980.12
10776,1776,Economy Kadi,Kadi,2024-10-12,37508.14,14946.63,22561.51,4512.3,18049.21
12173,3173,Traditional Handle,Kadi,2024-10-12,19515.64,8911.02,10604.62,2120.92,8483.69
10581,1581,KH-1239,Accessories,2024-10-12,38026.47,,,0.0,
14590,5590,Traditional Handle,Handles,2024-10-12,21120.77,12101.36,9019.41,1803.88,7215.53
11831,2831,Brass Khutti,Others,2024-10-12,26103.17,13275.72,12827.44,2565.49,10261.96
12859,3859,Kadi Deluxe,Accessories,2024-10-12,22344.74,8334.42,14010.32,2802.06,11208.25
11421,2421,Ultra Modern Handle,Knob,2024-10-12,27145.49,,,0.0,
11319,2319,Khutti,Knob,2024-10-12,34348.72,14979.92,19368.8,3873.76,15495.04
13894,4894,Gold Plated Handle,Kadi,2024-10-12,,4768.15,,0.0,
11019,2019,Cross Knob,Others,2024-10-12,14555.42,20507.41,-5951.99,0.0,-5951.99
10713,1713,Decorative Kadi,Kadi,2024-10-12,21234.2,25481.04,-9657.7,0.0,-9657.7
12040,3040,Profile Handle,Handles,2024-10-12,15363.31,8546.44,6816.87,1363.37,5453.5
10036,1036,Kadi Deluxe,Knob,2024-10-12,13666.66,6612.09,7054.57,1410.91,5643.66
14421,5421,Khutti,Accessories,2024-10-12,0.0,12133.49,-12133.49,0.0,-12133.49
14720,5720,Ultra Modern Handle,Others,2024-10-12,12099.43,6569.14,5530.29,1106.06,4424.23
13974,4974,Antique Handle,Knob,2024-10-12,39862.77,17932.81,21929.96,4385.99,17543.97
10433,1433,Brass Khutti,Accessories,2024-10-12,33902.87,16568.49,17334.38,3466.88,13867.5
11889,2889,Khutti,Knob,2024-10-12,16454.1,7160.93,9293.17,1858.63,7434.53
14933,5933,Designer Knob,Accessories,2024-10-12,36152.4,14486.97,21665.43,4333.09,17332.35
13687,4687,Sofa Leg,Kadi,2024-10-12,25382.66,11506.06,13876.6,2775.32,11101.28
11526,2526,Sofa Leg,Kadi,2024-10-12,10183.88,3748.48,6435.4,1287.08,5148.32
13164,4164,Profile Handle,Accessories,2024-10-12,14470.2,6894.2,7576.0,1515.2,6060.8
12531,3531,Designer Knob,Knob,2024-10-12,23802.19,12275.83,11526.37,2305.27,9221.09
11602,2602,Main Door Handle,Others,2024-10-12,22885.31,,,0.0,
13093,4093,Key Stand,Handles,2024-10-12,29375.48,14074.8,15300.68,3060.14,12240.54
10925,1925,Key Stand,Knob,2024-10-12,20662.81,11382.56,9280.25,1856.05,7424.2
14394,5394,Sofa Leg,Kadi,2024-10-12,39936.92,17051.68,22885.25,4577.05,18308.2
10097,1097,Key Stand,Kadi,2024-10-12,25700.06,11010.44,14689.61,2937.92,11751.69
13502,4502,Profile Handle,Accessories,2024-10-13,47268.88,18502.36,28766.52,5753.3,23013.22
11352,2352,Profile Handle,Knob,2024-10-13,13978.21,5738.54,8239.67,1647.93,6591.74
11607,2607,Cross Knob,Others,2024-10-13,33919.42,18222.84,15696.58,3139.32,12557.26
13498,4498,Antique Handle,Others,2024-10-13,6315.05,2694.97,3620.08,724.02,2896.06
13427,4427,Profile Handle,Knob,2024-10-13,34223.4,15132.33,19091.07,3818.21,15272.85
13571,4571,Brass Khutti,Others,2024-10-13,30417.9,13215.58,17202.32,3440.46,13761.86
11814,2814,Stainless Steel Knob,Handles,2024-10-13,37965.63,16987.96,20977.67,4195.53,16782.13
11798,2798,Stainless Steel Knob,Handles,2024-10-13,14951.19,6127.26,8823.93,1764.79,7059.14
10935,1935,Gold Plated Handle,Knob,2024-10-13,35413.73,21097.72,14316.02,2863.2,11452.81
11169,2169,Designer Knob,Handles,2024-10-13,32705.13,15047.04,17658.09,3531.62,14126.47
12451,3451,Key Stand,Handles,2024-10-13,38072.76,19442.98,18629.78,3725.96,14903.82
12604,3604,Kadi Deluxe,Knob,2024-10-13,5282.04,3080.0,2202.04,440.41,1761.63
12650,3650,Profile Handle,Others,2024-10-13,38059.61,20399.0,17660.61,3532.12,14128.49
10951,1951,Gold Plated Handle,Accessories,2024-10-13,41543.61,18580.36,22963.25,4592.65,18370.6
10838,1838,Profile Handle,Accessories,2024-10-13,30306.16,13903.82,16402.34,3280.47,13121.87
12764,3764,Tower Bolt,Kadi,2024-10-13,11963.24,5140.91,6822.33,1364.47,5457.86
12770,3770,Tower Bolt Premium,Handles,2024-10-13,36001.16,18504.2,17496.96,3499.39,13997.57
11297,2297,Tower Bolt Premium,Others,2024-10-13,6246.18,2561.98,3684.21,736.84,2947.37
12786,3786,Tower Bolt Premium,Knob,2024-10-13,28581.06,16219.11,12361.95,2472.39,9889.56
11525,2525,Profile Handle,Others,2024-10-13,22408.34,9300.4,13107.94,2621.59,10486.35
12828,3828,Key Stand,Handles,2024-10-13,7529.6,3258.26,4271.33,854.27,3417.07
12010,3010,Profile Handle,Handles,2024-10-13,,11681.99,,0.0,
10764,1764,Gold Plated Handle,Knob,2024-10-13,,14304.65,,0.0,
12265,3265,Tower Bolt,Others,2024-10-13,24794.61,13937.46,10857.15,2171.43,8685.72
11583,2583,Khutti,Others,2024-10-13,28298.58,16252.11,12046.47,2409.29,9637.17
11478,2478,Kadi Deluxe,Others,2024-10-13,0.0,9065.99,-9065.99,0.0,-9065.99
11265,2265,Kadi Deluxe,Handles,2024-10-13,29043.46,15190.75,13852.71,2770.54,11082.17
11221,2221,Brass Khutti,Accessories,2024-10-13,14921.42,6441.02,8480.4,1696.08,6784.32
13006,4006,Traditional Handle,Kadi,2024-10-13,34085.42,16946.65,17138.77,3427.75,13711.02
11320,2320,Economy Kadi,Knob,2024-10-13,25430.63,,,0.0,
11446,2446,Tower Bolt,Others,2024-10-13,25925.97,12760.66,13165.31,2633.06,10532.25
13060,4060,Brass Khutti,Knob,2024-10-13,10602.65,,,0.0,
13122,4122,Decorative Kadi,Accessories,2024-10-13,38905.68,17518.3,21387.38,4277.48,17109.91
13154,4154,Stainless Steel Knob,Kadi,2024-10-13,7539.47,3813.99,3725.49,745.1,2980.39
11150,2150,Brass Khutti,Kadi,2024-10-13,6193.35,2503.89,3689.46,737.89,2951.57
11862,2862,Economy Kadi,Handles,2024-10-13,31322.08,13517.0,17805.07,3561.01,14244.06
13265,4265,Economy Kadi,Handles,2024-10-13,30373.98,14262.01,16111.97,3222.39,12889.57
12305,3305,Key Stand,Others,2024-10-13,23871.98,12514.94,11357.04,2271.41,9085.63
11917,2917,Profile Handle,Handles,2024-10-13,28444.17,13489.09,14955.07,2991.01,11964.06
12250,3250,Stainless Steel Knob,Others,2024-10-13,14603.39,8192.29,6411.1,1282.22,5128.88
10001,1001,Main Door Handle,Handles,2024-10-13,19059.17,8451.46,10607.71,2121.54,8486.17
10397,1397,Tower Bolt,Others,2024-10-13,21196.6,11472.82,9723.77,1944.75,7779.02
10129,1129,Traditional Handle,Kadi,2024-10-13,30259.09,14160.95,16098.14,3219.63,12878.51
10086,1086,Key Stand,Handles,2024-10-13,8734.99,3996.69,4738.3,947.66,3790.64
14320,5320,Sofa Leg,Others,2024-10-13,28849.25,16799.98,12049.27,2409.85,9639.41
14692,5692,Designer Knob,Knob,2024-10-13,32607.1,15357.19,17249.91,3449.98,13799.93
13854,4854,Traditional Handle,Knob,2024-10-13,33240.5,19582.21,13658.29,2731.66,10926.63
13971,4971,Tower Bolt,Accessories,2024-10-13,0.0,3497.61,-3497.61,0.0,-3497.61
10456,1456,Designer Knob,Accessories,2024-10-13,18877.16,6598.45,12278.71,2455.74,9822.97
14525,5525,Gold Plated Handle,Others,2024-10-13,33905.22,19322.11,14583.11,2916.62,11666.49
14804,5804,Sofa Leg,Others,2024-10-13,19551.22,9444.6,10106.62,2021.32,8085.29
14797,5797,Antique Handle,Handles,2024-10-13,27170.06,12514.35,14655.71,2931.14,11724.57
14016,5016,Ultra Modern Handle,Handles,2024-10-13,27601.77,12858.96,14742.82,2948.56,11794.25
13740,4740,Tower Bolt,Others,2024-10-13,11285.34,6451.72,4833.62,966.72,3866.9
13615,4615,Traditional Handle,Others,2024-10-13,23620.47,12670.84,10949.63,2189.93,8759.71
13878,4878,Designer Knob,Knob,2024-10-13,38495.24,19244.79,19250.45,3850.09,15400.36
13651,4651,Traditional Handle,Knob,2024-10-13,17441.16,8486.14,8955.01,1791.0,7164.01
11313,2313,Ultra Modern Handle,Handles,2024-10-14,0.0,3592.8,-3592.8,0.0,-3592.8
12947,3947,Traditional Handle,Knob,2024-10-14,32469.88,18012.14,14457.74,2891.55,11566.19
13514,4514,Economy Kadi,Kadi,2024-10-14,6947.43,3458.83,3488.59,697.72,2790.87
14215,5215,Sofa Leg,Handles,2024-10-14,11032.67,5862.79,5169.88,1033.98,4135.9
14049,5049,Kadi Deluxe,Accessories,2024-10-14,14551.31,7036.51,7514.8,1502.96,6011.84
12810,3810,Tower Bolt,Others,2024-10-14,194441.15,22134.93,172306.21,34461.24,137844.97
11843,2843,KH-1239,Kadi,2024-10-14,36069.82,15264.52,20805.3,4161.06,16644.24
10592,1592,Tower Bolt,Kadi,2024-10-14,33285.89,16994.15,16291.74,3258.35,13033.39
11969,2969,Brass Khutti,Others,2024-10-14,21551.99,11514.76,10037.23,2007.45,8029.79
10337,1337,Decorative Kadi,Others,2024-10-14,14801.86,8467.02,6334.84,1266.97,5067.87
13381,4381,Antique Handle,Kadi,2024-10-14,19374.83,7114.0,12260.83,2452.17,9808.67
14026,5026,Ultra Modern Handle,Knob,2024-10-14,37325.78,20179.11,17146.66,3429.33,13717.33
11286,2286,Kadi Deluxe,Kadi,2024-10-14,12925.53,6293.54,6631.99,1326.4,5305.59
10558,1558,Economy Kadi,Accessories,2024-10-14,17306.82,8389.75,8917.07,1783.41,7133.66
13013,4013,Stainless Steel Knob,Others,2024-10-14,19403.24,8704.52,10698.73,2139.75,8558.98
11030,2030,Main Door Handle,Knob,2024-10-14,30072.92,12451.16,17621.76,3524.35,14097.4
12156,3156,Tower Bolt Premium,Kadi,2024-10-14,10435.96,5516.53,4919.42,983.88,3935.54
14267,5267,Traditional Handle,Knob,2024-10-14,0.0,5247.22,-5247.22,0.0,-5247.22
10201,1201,Gold Plated Handle,Knob,2024-10-14,0.0,15502.03,-15502.03,0.0,-15502.03
13366,4366,Kadi Deluxe,Others,2024-10-14,13980.06,5653.49,8326.57,1665.31,6661.26
12840,3840,Stainless Steel Knob,Accessories,2024-10-14,26236.5,11976.66,14259.84,2851.97,11407.87
11931,2931,Economy Kadi,Accessories,2024-10-14,30636.75,10736.77,19899.98,3980.0,15919.99
