Operation_ID,Stock_ID,Item_Name,Category,Date,Orders_Processed,Employee_Efficiency_Percentage,Machine_Downtime_Hours,Delayed_Orders,Returned_Orders
20073,1073,KH-1239,Knob,2024-10-09,101.0,72.9,2.3,9,7.0
23976,4976,Ultra Modern Handle,Accessories,2024-10-09,48.0,70.3,11.5,5,1.0
24665,5665,Designer Knob,Kadi,2024-10-09,188.0,85.7,3.9,10,11.0
22345,3345,Antique Handle,Others,2024-10-09,35.0,83.3,2.6,5,1.0
24263,5263,Gold Plated Handle,Handles,2024-10-09,52.0,74.4,5.3,5,3.0
24886,5886,Tower Bolt Premium,Accessories,2024-10-09,72.0,82.4,11.3,7,1.0
21172,2172,Main Door Handle,Others,2024-10-09,117.0,93.0,7.3,11,7.0
24991,5991,Tower Bolt Premium,Kadi,2024-10-09,56.0,91.7,7.9,4,3.0
20452,1452,Kadi Deluxe,Kadi,2024-10-09,115.0,88.5,6.0,13,3.0
22911,3911,Sofa Leg,Others,2024-10-09,199.0,85.2,4.1,23,10.0
24373,5373,Tower Bolt Premium,Handles,2024-10-09,78.0,69.2,3.8,7,3.0
21538,2538,Traditional Handle,Others,2024-10-09,145.0,76.0,5.1,10,7.0
21387,2387,Decorative Kadi,Knob,2024-10-09,186.0,72.4,3.3,25,11.0
22606,3606,Profile Handle,Kadi,2024-10-09,134.0,78.9,7.4,15,8.0
22917,3917,Tower Bolt Premium,Knob,2024-10-09,29.0,83.7,12.3,3,0.0
22185,3185,Antique Handle,Handles,2024-10-09,84.0,69.7,19.8,10,3.0
24434,5434,KH-1239,Kadi,2024-10-09,53.0,83.2,7.6,4,2.0
24787,5787,Traditional Handle,Handles,2024-10-09,169.0,83.3,13.1,16,7.0
22483,3483,Traditional Handle,Others,2024-10-09,61.0,77.4,3.5,3,2.0
22109,3109,Tower Bolt Premium,Knob,2024-10-09,101.0,77.9,14.4,11,2.0
20639,1639,Sofa Leg,Others,2024-10-09,0.0,0.0,24.0,0,0.0
23183,4183,Designer Knob,Handles,2024-10-09,124.0,83.2,3.5,13,4.0
20287,1287,Decorative Kadi,Kadi,2024-10-09,137.0,,7.5,12,10.0
23177,4177,Ultra Modern Handle,Handles,2024-10-09,39.0,76.9,13.7,2,3.0
24539,5539,Sofa Leg,Others,2024-10-09,40.0,71.2,13.6,5,2.0
21010,2010,Tower Bolt,Knob,2024-10-09,124.0,93.0,2.5,10,7.0
20067,1067,Decorative Kadi,Accessories,2024-10-09,198.0,74.2,10.1,17,10.0
22370,3370,Stainless Steel Knob,Accessories,2024-10-09,152.0,87.0,6.8,17,3.0
20752,1752,Sofa Leg,Handles,2024-10-10,182.0,63.6,7.9,17,13.0
24775,5775,Cross Knob,Knob,2024-10-10,167.0,75.8,6.4,16,7.0
22198,3198,Traditional Handle,Kadi,2024-10-10,31.0,95.3,3.1,2,1.0
21696,2696,Antique Handle,Others,2024-10-10,193.0,83.9,13.9,17,14.0
20879,1879,Cross Knob,Others,2024-10-10,136.0,81.7,14.1,14,6.0
21825,2825,Kadi Deluxe,Others,2024-10-10,85.0,78.5,2.4,10,4.0
22228,3228,Main Door Handle,Handles,2024-10-10,62.0,68.2,4.7,6,1.0
20687,1687,Kadi Deluxe,Kadi,2024-10-10,176.0,83.2,2.8,12,5.0
21549,2549,Key Stand,Accessories,2024-10-10,0.0,0.0,24.0,0,0.0
22326,3326,Key Stand,Others,2024-10-10,-85.0,88.5,12.1,9,3.0
21859,2859,Stainless Steel Knob,Knob,2024-10-10,130.0,75.0,6.6,16,10.0
21165,2165,Tower Bolt Premium,Accessories,2024-10-10,0.0,0.0,24.0,0,0.0
24252,5252,Brass Khutti,Accessories,2024-10-10,198.0,85.7,14.7,24,9.0
21631,2631,KH-1239,Accessories,2024-10-10,172.0,83.6,5.9,12,9.0
23414,4414,Key Stand,Kadi,2024-10-10,135.0,85.8,8.6,17,9.0
21711,2711,Kadi Deluxe,Handles,2024-10-10,65.0,85.0,3.2,7,2.0
24651,5651,Ultra Modern Handle,Handles,2024-10-10,91.0,72.0,15.8,10,3.0
21957,2957,Gold Plated Handle,Handles,2024-10-10,180.0,79.5,15.3,5,0.0
20794,1794,Tower Bolt,Knob,2024-10-10,154.0,83.1,6.1,14,8.0
22378,3378,Brass Khutti,Others,2024-10-10,194.0,74.4,8.8,26,7.0
24927,5927,Brass Khutti,Accessories,2024-10-10,127.0,83.6,8.4,14,7.0
22442,3442,Traditional Handle,Knob,2024-10-10,32.0,84.7,8.8,2,2.0
21998,2998,Ultra Modern Handle,Knob,2024-10-10,84.0,83.2,3.1,8,5.0
21527,2527,Tower Bolt,Kadi,2024-10-10,68.0,97.8,10.4,4,4.0
24111,5111,Brass Khutti,Knob,2024-10-10,47.0,92.2,4.8,5,2.0
24083,5083,Khutti,Others,2024-10-10,193.0,72.7,6.9,28,5.0
22710,3710,Khutti,Knob,2024-10-10,36.0,91.5,13.2,2,2.0
22601,3601,Tower Bolt,Knob,2024-10-10,92.0,70.2,14.0,12,5.0
22562,3562,Traditional Handle,Kadi,2024-10-10,62.0,100.9,9.9,6,3.0
21489,2489,Cross Knob,Knob,2024-10-10,160.0,83.4,9.7,21,10.0
22817,3817,Key Stand,Others,2024-10-10,,88.1,3.1,7,5.0
20807,1807,Key Stand,Accessories,2024-10-10,92.0,71.8,9.9,13,2.0
20819,1819,Antique Handle,Handles,2024-10-10,78.0,67.3,5.9,5,4.0
24211,5211,Tower Bolt,Handles,2024-10-11,179.0,83.8,14.7,12,9.0
22808,3808,Stainless Steel Knob,Knob,2024-10-11,79.0,78.8,5.0,11,3.0
21890,2890,KH-1239,Accessories,2024-10-11,146.0,89.7,10.5,14,10.0
21963,2963,Gold Plated Handle,Knob,2024-10-11,108.0,70.4,15.0,15,4.0
24926,5926,Sofa Leg,Knob,2024-10-11,104.0,90.6,10.7,10,2.0
23884,4884,Economy Kadi,Handles,2024-10-11,60.0,65.0,13.8,7,1.0
24799,5799,Key Stand,Accessories,2024-10-11,59.0,95.0,3.1,3,2.0
21419,2419,Tower Bolt Premium,Accessories,2024-10-11,140.0,,5.7,16,6.0
20841,1841,Decorative Kadi,Others,2024-10-11,83.0,71.2,7.5,12,3.0
23773,4773,Designer Knob,Handles,2024-10-11,55.0,63.3,12.4,6,2.0
20252,1252,Traditional Handle,Handles,2024-10-11,-72.0,69.1,6.8,4,2.0
20934,1934,Kadi Deluxe,Handles,2024-10-11,,80.0,5.5,3,3.0
20081,1081,Brass Khutti,Kadi,2024-10-11,199.0,86.4,4.0,23,8.0
23403,4403,Profile Handle,Handles,2024-10-11,770.0,77.2,21.6,16,5.0
23405,4405,Stainless Steel Knob,Others,2024-10-11,91.0,76.9,14.0,9,6.0
22049,3049,Main Door Handle,Knob,2024-10-11,0.0,0.0,24.0,0,0.0
21695,2695,Khutti,Kadi,2024-10-11,150.0,78.9,5.4,21,7.0
22924,3924,Gold Plated Handle,Handles,2024-10-11,153.0,63.0,22.0,21,6.0
23937,4937,Gold Plated Handle,Others,2024-10-11,81.0,87.3,7.3,11,4.0
20755,1755,Gold Plated Handle,Handles,2024-10-11,135.0,81.4,9.3,18,6.0
24942,5942,Gold Plated Handle,Kadi,2024-10-11,67.0,77.4,7.8,5,4.0
22838,3838,Sofa Leg,Kadi,2024-10-11,100.0,102.4,1.9,11,2.0
21910,2910,Cross Knob,Knob,2024-10-11,188.0,76.5,12.5,19,3.0
20509,1509,Economy Kadi,Kadi,2024-10-11,146.0,98.7,2.3,15,9.0
22548,3548,Sofa Leg,Kadi,2024-10-11,165.0,81.5,1.4,17,5.0
20355,1355,Key Stand,Kadi,2024-10-11,82.0,86.8,4.8,9,4.0
23940,4940,Brass Khutti,Accessories,2024-10-11,59.0,76.4,3.7,8,2.0
23957,4957,Main Door Handle,Handles,2024-10-11,89.0,,14.2,9,4.0
20778,1778,Key Stand,Knob,2024-10-11,150.0,81.2,10.8,13,11.0
24107,5107,Antique Handle,Others,2024-10-12,185.0,73.7,12.7,14,14.0
23942,4942,Decorative Kadi,Kadi,2024-10-12,194.0,93.4,8.8,28,14.0
20265,1265,Traditional Handle,Handles,2024-10-12,45.0,111.0,5.9,2,3.0
20087,1087,Stainless Steel Knob,Kadi,2024-10-12,127.0,104.3,10.3,17,8.0
24246,5246,Khutti,Others,2024-10-12,90.0,92.9,9.0,9,1.0
21295,2295,Tower Bolt,Knob,2024-10-12,182.0,78.0,2.5,26,7.0
23259,4259,Sofa Leg,Others,2024-10-12,140.0,72.6,2.3,11,8.0
21892,2892,Kadi Deluxe,Handles,2024-10-12,74.0,67.8,13.7,9,2.0
21277,2277,Tower Bolt,Knob,2024-10-12,580.0,72.7,9.0,7,2.0
21668,2668,Decorative Kadi,Kadi,2024-10-12,22.0,94.2,6.5,2,1.0
22418,3418,Tower Bolt,Others,2024-10-12,113.0,90.7,8.0,16,5.0
22918,3918,Sofa Leg,Handles,2024-10-12,81.0,64.4,12.5,11,6.0
20208,1208,Brass Khutti,Others,2024-10-12,26.0,90.5,4.1,3,1.0
20861,1861,Traditional Handle,Accessories,2024-10-12,156.0,74.7,5.2,11,11.0
20776,1776,Economy Kadi,Kadi,2024-10-12,162.0,89.1,7.0,14,3.0
22173,3173,Traditional Handle,Kadi,2024-10-12,40.0,91.7,4.3,4,0.0
20581,1581,KH-1239,Accessories,2024-10-12,78.0,89.4,3.1,9,1.0
24590,5590,Traditional Handle,Handles,2024-10-12,131.0,71.1,8.4,6,9.0
21831,2831,Brass Khutti,Others,2024-10-12,175.0,86.1,3.4,14,7.0
22859,3859,Kadi Deluxe,Accessories,2024-10-12,116.0,75.6,11.2,16,8.0
21421,2421,Ultra Modern Handle,Knob,2024-10-12,155.0,72.8,,14,6.0
21319,2319,Khutti,Knob,2024-10-12,156.0,70.7,13.8,16,4.0
23894,4894,Gold Plated Handle,Kadi,2024-10-12,,78.2,6.8,11,14.0
21019,2019,Cross Knob,Others,2024-10-12,61.0,74.9,11.2,7,1.0
20713,1713,Decorative Kadi,Kadi,2024-10-12,49.0,92.4,6.8,6,1.0
22040,3040,Profile Handle,Handles,2024-10-12,137.0,74.7,6.1,18,6.0
20036,1036,Kadi Deluxe,Knob,2024-10-12,,93.8,14.0,10,4.0
24421,5421,Khutti,Accessories,2024-10-12,181.0,90.5,11.4,16,10.0
24720,5720,Ultra Modern Handle,Others,2024-10-12,49.0,81.5,6.9,6,1.0
23974,4974,Antique Handle,Knob,2024-10-12,92.0,73.9,12.7,6,5.0
20433,1433,Brass Khutti,Accessories,2024-10-12,124.0,79.1,14.1,9,5.0
21889,2889,Khutti,Knob,2024-10-12,191.0,85.7,9.7,11,6.0
24933,5933,Designer Knob,Accessories,2024-10-12,57.0,94.6,3.5,5,1.0
23687,4687,Sofa Leg,Kadi,2024-10-12,51.0,102.8,5.0,6,1.0
21526,2526,Sofa Leg,Kadi,2024-10-12,189.0,102.7,7.9,21,5.0
23164,4164,Profile Handle,Accessories,2024-10-12,195.0,91.4,10.5,20,4.0
22531,3531,Designer Knob,Knob,2024-10-12,115.0,82.2,7.7,14,3.0
21602,2602,Main Door Handle,Others,2024-10-12,127.0,,12.7,10,3.0
23093,4093,Key Stand,Handles,2024-10-12,118.0,83.0,11.4,8,5.0
20925,1925,Key Stand,Knob,2024-10-12,41.0,71.7,12.8,5,1.0
24394,5394,Sofa Leg,Kadi,2024-10-12,146.0,99.1,5.5,20,4.0
20097,1097,Key Stand,Kadi,2024-10-12,134.0,92.4,2.5,9,4.0
23502,4502,Profile Handle,Accessories,2024-10-13,61.0,77.9,10.0,3,3.0
21352,2352,Profile Handle,Knob,2024-10-13,23.0,76.4,7.9,2,1.0
21607,2607,Cross Knob,Others,2024-10-13,138.0,79.8,2.4,11,10.0
23498,4498,Antique Handle,Others,2024-10-13,64.0,82.0,8.7,9,3.0
23427,4427,Profile Handle,Knob,2024-10-13,29.0,74.1,4.1,3,1.0
23571,4571,Brass Khutti,Others,2024-10-13,192.0,88.9,8.2,15,13.0
21814,2814,Stainless Steel Knob,Handles,2024-10-13,107.0,77.2,17.1,15,3.0
21798,2798,Stainless Steel Knob,Handles,2024-10-13,140.0,73.1,4.2,17,2.0
20935,1935,Gold Plated Handle,Knob,2024-10-13,51.0,84.7,14.8,5,3.0
21169,2169,Designer Knob,Handles,2024-10-13,33.0,64.4,14.0,4,2.0
22451,3451,Key Stand,Handles,2024-10-13,22.0,66.0,22.0,1,1.0
22604,3604,Kadi Deluxe,Knob,2024-10-13,91.0,,7.6,11,4.0
22650,3650,Profile Handle,Others,2024-10-13,118.0,82.1,14.3,7,8.0
20951,1951,Gold Plated Handle,Accessories,2024-10-13,138.0,90.9,6.5,13,5.0
20838,1838,Profile Handle,Accessories,2024-10-13,167.0,94.8,10.1,13,10.0
22764,3764,Tower Bolt,Kadi,2024-10-13,46.0,87.2,8.5,6,1.0
22770,3770,Tower Bolt Premium,Handles,2024-10-13,106.0,80.7,22.4,9,5.0
21297,2297,Tower Bolt Premium,Others,2024-10-13,37.0,70.2,7.2,2,0.0
22786,3786,Tower Bolt Premium,Knob,2024-10-13,129.0,80.7,6.0,12,3.0
21525,2525,Profile Handle,Others,2024-10-13,0.0,0.0,24.0,0,0.0
22828,3828,Key Stand,Handles,2024-10-13,111.0,77.0,5.7,10,5.0
22010,3010,Profile Handle,Handles,2024-10-13,138.0,72.3,19.2,16,8.0
20764,1764,Gold Plated Handle,Knob,2024-10-13,77.0,93.5,8.4,5,3.0
22265,3265,Tower Bolt,Others,2024-10-13,20.0,78.1,11.4,2,1.0
21583,2583,Khutti,Others,2024-10-13,106.0,82.2,8.3,13,4.0
21478,2478,Kadi Deluxe,Others,2024-10-13,151.0,84.7,7.6,21,3.0
21265,2265,Kadi Deluxe,Handles,2024-10-13,100.0,66.2,16.6,9,2.0
21221,2221,Brass Khutti,Accessories,2024-10-13,117.0,75.3,11.1,14,6.0
23006,4006,Traditional Handle,Kadi,2024-10-13,192.0,97.7,1.5,17,11.0
21320,2320,Economy Kadi,Knob,2024-10-13,39.0,75.3,11.8,3,3.0
21446,2446,Tower Bolt,Others,2024-10-13,110.0,88.3,13.5,10,8.0
23060,4060,Brass Khutti,Knob,2024-10-13,40.0,75.7,13.8,4,2.0
23122,4122,Decorative Kadi,Accessories,2024-10-13,635.0,82.6,10.7,12,3.0
23154,4154,Stainless Steel Knob,Kadi,2024-10-13,125.0,41.2,9.7,10,9.0
21150,2150,Brass Khutti,Kadi,2024-10-13,168.0,84.2,,18,13.0
21862,2862,Economy Kadi,Handles,2024-10-13,47.0,71.8,21.4,6,2.0
23265,4265,Economy Kadi,Handles,2024-10-13,120.0,85.4,11.5,14,4.0
22305,3305,Key Stand,Others,2024-10-13,114.0,82.3,5.9,14,8.0
21917,2917,Profile Handle,Handles,2024-10-13,96.0,77.2,18.9,13,7.0
22250,3250,Stainless Steel Knob,Others,2024-10-13,167.0,79.9,5.5,24,12.0
20001,1001,Main Door Handle,Handles,2024-10-13,123.0,81.8,20.2,15,6.0
20397,1397,Tower Bolt,Others,2024-10-13,92.0,93.9,10.1,10,7.0
20129,1129,Traditional Handle,Kadi,2024-10-13,21.0,83.4,6.8,1,1.0
20086,1086,Key Stand,Handles,2024-10-13,60.0,83.0,4.9,5,1.0
24320,5320,Sofa Leg,Others,2024-10-13,143.0,71.1,14.0,10,3.0
24692,5692,Designer Knob,Knob,2024-10-13,100.0,93.4,4.3,6,4.0
23854,4854,Traditional Handle,Knob,2024-10-13,164.0,73.7,7.6,20,9.0
23971,4971,Tower Bolt,Accessories,2024-10-13,196.0,85.7,13.6,13,14.0
20456,1456,Designer Knob,Accessories,2024-10-13,161.0,75.6,14.9,12,9.0
24525,5525,Gold Plated Handle,Others,2024-10-13,39.0,76.2,11.7,3,2.0
24804,5804,Sofa Leg,Others,2024-10-13,162.0,74.8,12.9,18,4.0
24797,5797,Antique Handle,Handles,2024-10-13,183.0,69.1,15.5,25,10.0
24016,5016,Ultra Modern Handle,Handles,2024-10-13,32.0,81.0,11.8,3,1.0
23740,4740,Tower Bolt,Others,2024-10-13,191.0,79.1,2.2,21,4.0
23615,4615,Traditional Handle,Others,2024-10-13,155.0,90.5,5.2,1,1.0
23878,4878,Designer Knob,Knob,2024-10-13,101.0,72.0,8.0,14,3.0
23651,4651,Traditional Handle,Knob,2024-10-13,136.0,93.8,11.8,12,8.0
21313,2313,Ultra Modern Handle,Handles,2024-10-14,136.0,78.9,15.9,14,4.0
22947,3947,Traditional Handle,Knob,2024-10-14,175.0,85.3,4.3,18,12.0
23514,4514,Economy Kadi,Kadi,2024-10-14,98.0,91.2,1.5,11,7.0
24215,5215,Sofa Leg,Handles,2024-10-14,183.0,69.3,9.8,23,14.0
24049,5049,Kadi Deluxe,Accessories,2024-10-14,82.0,89.1,2.8,11,4.0
22810,3810,Tower Bolt,Others,2024-10-14,68.0,73.7,5.0,7,3.0
21843,2843,KH-1239,Kadi,2024-10-14,168.0,101.8,2.6,19,6.0
20592,1592,Tower Bolt,Kadi,2024-10-14,,92.0,1.6,2,1.0
21969,2969,Brass Khutti,Others,2024-10-14,108.0,94.0,4.8,12,6.0
20337,1337,Decorative Kadi,Others,2024-10-14,55.0,72.4,5.6,4,1.0
23381,4381,Antique Handle,Kadi,2024-10-14,189.0,85.6,6.3,22,5.0
24026,5026,Ultra Modern Handle,Knob,2024-10-14,91.0,82.2,3.9,12,6.0
21286,2286,Kadi Deluxe,Kadi,2024-10-14,128.0,93.9,2.1,13,4.0
20558,1558,Economy Kadi,Accessories,2024-10-14,156.0,73.1,14.7,16,11.0
23013,4013,Stainless Steel Knob,Others,2024-10-14,49.0,34.4,2.1,7,1.0
21030,2030,Main Door Handle,Knob,2024-10-14,54.0,87.3,10.1,5,1.0
22156,3156,Tower Bolt Premium,Kadi,2024-10-14,146.0,77.7,8.0,18,6.0
24267,5267,Traditional Handle,Knob,2024-10-14,38.0,76.5,4.4,3,1.0
20201,1201,Gold Plated Handle,Knob,2024-10-14,24.0,78.9,11.6,2,1.0
23366,4366,Kadi Deluxe,Others,2024-10-14,,88.5,12.0,10,7.0
22840,3840,Stainless Steel Knob,Accessories,2024-10-14,169.0,94.3,6.6,9,9.0
21931,2931,Economy Kadi,Accessories,2024-10-14,100.0,82.6,11.8,14,6.0
20387,1387,Brass Khutti,Accessories,2024-10-14,168.0,91.7,14.1,8,4.0
22313,3313,Sofa Leg,Others,2024-10-14,162.0,82.0,13.6,8,11.0
20384,1384,Ultra Modern Handle,Handles,2024-10-14,128.0,67.5,17.9,10,8.0
21195,2195,Tower Bolt,Accessories,2024-10-14,0.0,0.0,24.0,0,0.0
24994,5994,Brass Khutti,Accessories,2024-10-14,38.0,77.2,2.2,2,0.0
24990,5990,KH-1239,Kadi,2024-10-14,167.0,96.5,9.9,14,3.0
24759,5759,Stainless Steel Knob,Accessories,2024-10-14,198.0,84.0,4.9,19,11.0
24101,5101,Key Stand,Kadi,2024-10-14,42.0,89.7,3.9,3,2.0
24714,5714,Cross Knob,Others,2024-10-14,74.0,72.7,5.4,5,5.0
24551,5551,Profile Handle,Others,2024-10-14,135.0,89.0,6.0,14,5.0
23100,4100,Kadi Deluxe,Handles,2024-10-14,94.0,82.5,16.0,12,2.0
24981,5981,Brass Khutti,Handles,2024-10-14,139.0,71.5,3.8,7,6.0
22768,3768,Brass Khutti,Handles,2024-10-14,64.0,85.4,,4,4.0
20305,1305,Economy Kadi,Handles,2024-10-14,43.0,71.4,10.4,5,2.0
21085,2085,Key Stand,Others,2024-10-14,153.0,90.9,3.8,19,11.0
22784,3784,Kadi Deluxe,Handles,2024-10-14,42.0,81.7,6.0,3,1.0
22656,3656,Cross Knob,Kadi,2024-10-14,,0.0,24.0,0,0.0
22081,3081,Tower Bolt,Knob,2024-10-14,169.0,71.7,13.9,12,9.0
20166,1166,Cross Knob,Accessories,2024-10-14,39.0,77.7,9.8,1,1.0
20235,1235,Cross Knob,Kadi,2024-10-14,105.0,90.6,8.7,9,5.0
23536,4536,Ultra Modern Handle,Handles,2024-10-14,38.0,64.2,19.2,2,2.0
24479,5479,Profile Handle,Accessories,2024-10-14,97.0,73.7,4.3,7,6.0
23117,4117,Tower Bolt Premium,Knob,2024-10-14,142.0,76.9,3.4,9,3.0
20417,1417,Main Door Handle,Handles,2024-10-14,106.0,81.2,4.4,15,5.0
24404,5404,Tower Bolt,Others,2024-10-15,42.0,94.7,4.0,4,2.0
20585,1585,KH-1239,Knob,2024-10-15,74.0,85.1,11.0,5,2.0
20454,1454,Antique Handle,Handles,2024-10-15,121.0,103.2,6.1,12,8.0
23323,4323,Gold Plated Handle,Kadi,2024-10-15,84.0,77.4,4.7,10,5.0
20958,1958,Gold Plated Handle,Kadi,2024-10-15,69.0,84.5,5.4,6,3.0
21840,2840,Traditional Handle,Handles,2024-10-15,159.0,64.0,7.9,12,9.0
21794,2794,Designer Knob,Handles,2024-10-15,58.0,75.7,11.0,6,3.0
20596,1596,Stainless Steel Knob,Others,2024-10-15,163.0,76.5,13.6,17,5.0
20578,1578,Gold Plated Handle,Knob,2024-10-15,27.0,91.9,,2,0.0
20754,1754,Profile Handle,Handles,2024-10-15,31.0,69.1,18.1,2,2.0
23955,4955,Economy Kadi,Knob,2024-10-15,176.0,83.6,8.7,15,4.0
20591,1591,Sofa Leg,Others,2024-10-15,195.0,84.0,13.3,12,8.0
21239,2239,KH-1239,Kadi,2024-10-15,199.0,97.1,7.7,17,6.0
23218,4218,Kadi Deluxe,Handles,2024-10-15,118.0,65.8,8.4,8,3.0
24381,5381,Ultra Modern Handle,Kadi,2024-10-15,97.0,98.7,,6,4.0
22423,3423,Antique Handle,Knob,2024-10-15,84.0,93.8,6.1,8,6.0
23712,4712,Designer Knob,Knob,2024-10-15,159.0,70.9,7.6,12,6.0
24582,5582,Tower Bolt Premium,Accessories,2024-10-15,128.0,70.6,4.9,14,3.0
20811,1811,Gold Plated Handle,Handles,2024-10-15,31.0,71.5,18.7,2,2.0
23534,4534,Traditional Handle,Kadi,2024-10-15,123.0,84.4,,15,5.0
20522,1522,Tower Bolt Premium,Knob,2024-10-15,195.0,81.3,6.2,29,5.0
20693,1693,Profile Handle,Knob,2024-10-15,197.0,78.6,7.4,17,7.0
24117,5117,Decorative Kadi,Accessories,2024-10-15,62.0,79.3,14.1,7,3.0
24983,5983,Stainless Steel Knob,Others,2024-10-15,122.0,71.6,11.3,11,3.0
24095,5095,Economy Kadi,Handles,2024-10-15,137.0,76.0,18.3,7,10.0
21397,2397,Sofa Leg,Knob,2024-10-15,90.0,87.1,,6,5.0
20004,1004,Khutti,Kadi,2024-10-15,141.0,87.1,5.2,20,7.0
23592,4592,Main Door Handle,Kadi,2024-10-15,93.0,91.8,8.7,13,3.0
20843,1843,Khutti,Accessories,2024-10-15,0.0,0.0,24.0,0,0.0
21376,2376,Key Stand,Others,2024-10-15,71.0,72.7,6.9,9,5.0
24997,5997,Profile Handle,Handles,2024-10-15,152.0,63.3,19.7,18,4.0
20546,1546,Sofa Leg,Knob,2024-10-15,48.0,73.2,5.5,5,2.0
21954,2954,Cross Knob,Handles,2024-10-15,108.0,75.2,4.1,11,8.0
22545,3545,Tower Bolt,Handles,2024-10-15,180.0,80.9,8.5,21,4.0
24872,5872,KH-1239,Knob,2024-10-15,194.0,91.4,10.5,10,8.0
20658,1658,Ultra Modern Handle,Kadi,2024-10-15,46.0,81.4,7.9,4,2.0
20717,1717,Designer Knob,Knob,2024-10-15,184.0,,2.7,25,5.0
24873,5873,Designer Knob,Kadi,2024-10-15,186.0,78.0,2.2,22,7.0
20401,1401,Stainless Steel Knob,Accessories,2024-10-15,84.0,89.4,9.5,7,3.0
21570,2570,Cross Knob,Kadi,2024-10-15,22.0,81.2,6.1,1,1.0
22921,3921,Gold Plated Handle,Handles,2024-10-15,166.0,64.3,9.8,23,9.0
23666,4666,Gold Plated Handle,Knob,2024-10-15,64.0,73.7,11.7,4,4.0
21558,2558,Tower Bolt Premium,Knob,2024-10-15,33.0,84.7,12.6,4,1.0
23231,4231,Gold Plated Handle,Handles,2024-10-16,825.0,71.3,7.6,11,11.0
22068,3068,Decorative Kadi,Others,2024-10-16,117.0,70.5,3.4,16,7.0
20202,1202,Decorative Kadi,Accessories,2024-10-16,134.0,94.6,12.8,10,5.0
20222,1222,KH-1239,Others,2024-10-16,94.0,89.5,13.7,8,4.0
23198,4198,Profile Handle,Knob,2024-10-16,121.0,72.6,3.2,8,3.0
20432,1432,Decorative Kadi,Knob,2024-10-16,154.0,81.2,48.3,16,4.0
21024,2024,Ultra Modern Handle,Handles,2024-10-16,104.0,70.2,16.8,9,5.0
21054,2054,Tower Bolt,Others,2024-10-16,72.0,87.5,4.2,5,1.0
20407,1407,Cross Knob,Accessories,2024-10-16,189.0,79.1,8.6,13,7.0
22253,3253,Sofa Leg,Accessories,2024-10-16,194.0,71.9,4.1,9,5.0
23045,4045,Khutti,Handles,2024-10-16,86.0,69.3,9.0,5,3.0
23880,4880,Economy Kadi,Accessories,2024-10-16,21.0,83.7,11.7,2,0.0
23035,4035,Stainless Steel Knob,Handles,2024-10-16,53.0,77.1,13.0,7,2.0
24475,5475,Sofa Leg,Accessories,2024-10-16,60.0,80.7,4.8,5,3.0
21975,2975,Stainless Steel Knob,Handles,2024-10-16,65.0,,20.1,5,2.0
22122,3122,Khutti,Handles,2024-10-16,186.0,76.3,20.3,19,6.0
24597,5597,Designer Knob,Kadi,2024-10-16,83.0,99.6,4.6,4,2.0
23173,4173,Gold Plated Handle,Kadi,2024-10-16,196.0,81.2,7.1,20,8.0
24617,5617,Decorative Kadi,Knob,2024-10-16,62.0,75.1,8.1,3,3.0
23062,4062,Khutti,Kadi,2024-10-16,140.0,80.8,3.0,19,5.0
24788,5788,Profile Handle,Others,2024-10-16,46.0,75.9,7.0,4,1.0
23675,4675,Ultra Modern Handle,Handles,2024-10-16,61.0,73.0,5.4,7,2.0
21577,2577,Traditional Handle,Knob,2024-10-16,50.0,89.8,3.9,6,3.0
23425,4425,Sofa Leg,Knob,2024-10-16,62.0,76.7,12.4,3,2.0
20793,1793,Gold Plated Handle,Knob,2024-10-16,92.0,77.2,2.3,12,5.0
22856,3856,Profile Handle,Knob,2024-10-16,174.0,72.0,12.6,8,10.0
24225,5225,Key Stand,Kadi,2024-10-16,175.0,91.6,5.3,9,8.0
23499,4499,KH-1239,Knob,2024-10-16,165.0,86.4,13.3,21,5.0
24044,5044,Decorative Kadi,Knob,2024-10-16,71.0,79.4,3.4,6,3.0
22390,3390,Cross Knob,Others,2024-10-16,192.0,83.7,2.2,12,14.0
22554,3554,Tower Bolt Premium,Kadi,2024-10-16,71.0,101.1,8.2,6,4.0
21306,2306,Sofa Leg,Kadi,2024-10-16,53.0,81.9,4.4,7,2.0
23677,4677,Ultra Modern Handle,Handles,2024-10-16,46.0,83.1,13.7,2,2.0
22353,3353,Kadi Deluxe,Handles,2024-10-16,43.0,75.3,15.8,4,2.0
20075,1075,Kadi Deluxe,Accessories,2024-10-16,90.0,89.3,3.2,10,3.0
24875,5875,Brass Khutti,Knob,2024-10-16,173.0,73.1,3.4,20,10.0
22321,3321,Traditional Handle,Others,2024-10-16,163.0,71.9,11.8,14,12.0
21438,2438,Khutti,Accessories,2024-10-16,20.0,89.8,13.3,2,0.0
22910,3910,Tower Bolt Premium,Knob,2024-10-16,83.0,84.0,3.5,6,2.0
21231,2231,Tower Bolt,Accessories,2024-10-16,140.0,77.7,3.6,13,8.0
24089,5089,Brass Khutti,Knob,2024-10-16,65.0,80.8,8.8,8,1.0
24328,5328,Brass Khutti,Knob,2024-10-16,84.0,94.2,8.4,10,2.0
24989,5989,KH-1239,Kadi,2024-10-16,30.0,96.9,7.9,1,1.0
20500,1500,Profile Handle,Knob,2024-10-17,49.0,80.5,9.8,6,1.0
